"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"국가7급","2015","3","안전관리론","11","연소의 3요소 중 하나인 가연물의 구비조건으로 옳은 것은?","","표면적이 작을 것","발열량이 작을 것","활성화 에너지가 작을 것","산소와 친화력이 작을 것","3"
"국가7급","2015","3","안전관리론","12","직장 또는 작업의 상황에서 실시하는 무재해운동의 안전활동기법 중 위험예지훈련에 대한 설명으로 옳지 않은 것은?","","위험요인의 도해 작성을 위한 전문훈련이다.","작업하기 전 단시간 내에 토의하는 훈련이다.","위험요인을 파악하고 해결하는 것을 생활화하는 훈련이다.","개개인의 위험에 대한 감수성을 높이는 훈련이다.","1"
"국가7급","2015","3","안전관리론","13","휘발유의 화재위험성에 대한 설명으로 옳지 않은 것은?","","전도성을 가지고 있으므로 정전기의 발생과 축적이 쉽다.","연소하한값이 낮아 미량의 증기만 있어도 연소할 가능성이 있다.","초기 화재 또는 소규모 화재의 경우 포 소화약제에 의한 질식소화가 가능하다.","작은 점화원 또는 정전기 스파크에 의해서 인화되기 쉽다.","1"
"국가7급","2015","3","안전관리론","14","산업안전보건기준에 관한 규칙 상 근로자가 컴퓨터 단말기의 조작업무를 하는 경우 사업주가 해야 하는 조치로 옳지 않은 것은?","","고휘도형의 조명기구를 사용하고 창․벽면 등은 반사되지 않는 재질을 사용하여야 한다.","실내는 명암의 차이가 심하지 않도록 하고 직사광선이 들어오지 않는 구조로 하여야 한다.","연속적으로 컴퓨터 단말기 작업에 종사하는 근로자에 대하여 작업시간 중에 적절한 휴식시간을 부여하여야 한다.","컴퓨터 단말기와 키보드를 설치하는 책상과 의자는 작업에 종사하는 근로자에 따라 그 높낮이를 조절할 수 있는 구조로 하여야 한다.","1"
"국가7급","2015","3","안전관리론","15","시설물의 안전관리에 관한 특별법 상 시설물의 안전과 유지관리에 관한 기본계획에 포함되어야 하는 사항이 아닌 것은?","","시설물의 안전과 유지관리에 관한 기본방향","시설물의 안전과 유지관리에 필요한 인력의 양성","시설물의 안전과 유지관리에 필요한 기술의 연구․개발","시설물의 안전과 유지관리의 체계성 확립을 위한 지방전문기관의 설립","4"
"국가7급","2015","3","안전관리론","16","재난 및 안전관리 기본법 상 안전문화 진흥에 대한 설명 중 ㉠, ㉡에 들어갈 내용으로 옳은 것은?\n\n(가) ( ㉠ )은(는) 재난을 예방하고, 재난이 발생할 경우 그 피해를 최소화하기 위하여 재난 및 안전관리업무에 종사하는 자가 지켜야 할 사항 등을 정한 안전관리헌장을 제정․고시하여야 한다.\n\n(나) ( ㉡ )은(는) 재난 및 각종 사고로부터 국민의 생명과 신체 및 재산을 보호하기 위하여 재난이나 그 밖의 각종 사고에 관한 통계, 지리정보, 안전정책 등에 관한 정보를 수집하여 체계적으로 관리하여야 한다.","","국민안전처장관, 국무총리","국무총리, 국민안전처장관","행정기관의 장, 국민안전처장관","국민안전처장관, 행정기관의 장","2"
"국가7급","2015","3","안전관리론","17","산업안전보건법 시행규칙 상 사업주가 작성하여야 할 안전보건관리규정의 세부 내용으로 '작업장 안전관리'에 해당하지 않는 것은?","","유해물질의 취급에 관한 사항","근로자의 안전수칙 준수에 관한 사항","기계․기구 및 설비의 방호조치에 관한 사항","위험물질의 보관 및 출입 제한에 관한 사항","1"
"국가7급","2015","3","안전관리론","18","교통안전법 시행령 상 아래의 식과 같이 교통안전도 평가지수를 정의할 때, ㉠, ㉡에 들어갈 내용으로 옳은 것은?\n\n교통안전도 평가지수 = $\frac{( ㉠ ) + ( ㉡ )}{\text{자동차등록(면허) 대수}} × 10$","","(교통사고 발생건수 × 0.4), (교통사고 사망자 수 × 0.6)","(교통사고 발생건수 × 0.4), (교통사고 사상자 수 × 0.6)","(교통사고 발생건수 × 0.5), (교통사고 사망자 수 × 0.5)","(교통사고 발생건수 × 0.5), (교통사고 사상자 수 × 0.5)","2"
"국가7급","2015","3","안전관리론","19","국가대테러활동지침 상 테러대책기구에 대한 설명으로 옳지 않은 것은?","","테러대책회의의 의장은 국무총리가 된다.","테러정보통합센터의 장은 테러대책회의의 간사가 된다.","지역 테러대책협의회의 의장은 국가정보원의 해당지역 관할 지부의 장이 된다.","국가정보원장은 테러대책상임위원회의 위원이 될 수 있지만 위원장이 될 수는 없다.","4"
"국가7급","2015","3","안전관리론","20","시설물의 안전관리에 관한 특별법 시행령 상 '정밀점검 및 정밀안전진단의 실시 주기'를 나타낸 다음 표에서 ㉠ ～ ㉢에 들어갈 숫자로 옳은 것은?\n\n| 안전등급 | 정밀점검 | 정밀안전진단 |\n| --- | --- | --- |\n|  | | 건축물 그 외 시설물 |\n| A등급 | ( ㉠)년에1회이상 | 3년에 1회 이상 6년에 1회 이상 |\n| B․C등급 | ( ㉡)년에1회이상 | 2년에 1회 이상 5년에 1회 이상 |\n| D․E등급 | ( ㉢)년에1회이상 | 1년에 1회 이상 4년에 1회 이상 |","","4, 3, 2","5, 3, 1","5, 4, 3","6, 5, 4","1"
